id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4745213803763154,LiYdufMY2,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️13号线陈春路地铁站，杨莲路160弄泰德福苑主卧带飘窗3250L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,0,0,2022-03-09 20:56,上海租房超话,,"http://f.video.weibocdn.com/o0/i7MMyCSllx07UlL0KxTO01041200dSNr0E010.mp4?label=mp4_720p&template=720x1312.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877039&ssig=XjkrqTYYSh&KID=unistore,video",
4745213723804883,LiYdmfXP5,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️五星路鹏海东区一室一厅3750，13号线陈春路L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,0,0,2022-03-09 20:56,上海租房超话,,"http://f.video.weibocdn.com/o0/vcxMCjXWlx07UlKZL7lK010412009UEu0E010.mp4?label=mp4_hd&template=528x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877039&ssig=kFaVYjz81d&KID=unistore,video",
4745213601649675,LiYda6V9F,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️13号线陈春路地铁站，杨莲路160弄泰德福苑独立一室户2180L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,0,0,2022-03-09 20:55,上海租房超话,,"http://f.video.weibocdn.com/o0/0t2w36kslx07UlKXKF8s010412006g2i0E010.mp4?label=mp4_hd&template=528x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877039&ssig=Od5zJITHBJ&KID=unistore,video",
4745213530608026,LiYd32yaS,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️6/11上南路，三林地铁口，尚桂苑电梯朝南厅卧3600L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,0,0,2022-03-09 20:55,上海租房超话,,"http://f.video.weibocdn.com/o0/alGIc5M5lx07UlKWmxvG010412006ZLo0E010.mp4?label=mp4_720p&template=544x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877039&ssig=m0avRZhKDB&KID=unistore,video",
4745213438067780,LiYcTxQNu,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️8号线杨思地铁站，《东方吉苑》朝南主卧一室户出租3280L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,0,0,2022-03-09 20:55,上海租房超话,,"http://f.video.weibocdn.com/o0/VZOnSGFLlx07UlKUO1cI010412005KqB0E010.mp4?label=mp4_720p&template=544x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877039&ssig=0k5FN35sr3&KID=unistore,video",
4745213397177021,LiYcPu74p,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️❤️6/11上南路，三林地铁口，尚桂苑独立一室户2550L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,0,0,2022-03-09 20:54,上海租房超话,,"http://f.video.weibocdn.com/o0/5bzttq1vlx07UlKU4slq010412007yvx0E010.mp4?label=mp4_720p&template=544x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877039&ssig=deDhsdKpnT&KID=unistore,video",
4745213371482503,LiYcN6dFl,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️11号线三林站（金谊广场旁）永泰花苑单人一室户独厨独卫特价秒1980元/月水网全包看房随时随地L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,0,0,2022-03-09 20:54,上海租房超话,,"http://f.video.weibocdn.com/o0/Uqc8SJTvlx07UlKTI5NC01041200bjRH0E010.mp4?label=mp4_720p&template=720x1312.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877039&ssig=P80IO2qt6%2B&KID=unistore,video",
4744849045848597,LiOJaoxud,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️8号线凌兆新村地铁口💕精装修朝南大一室户独立厨卫3880💰电梯房L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,1,0,2022-03-08 20:47,上海租房超话,,"http://f.video.weibocdn.com/o0/MfYxV8fWlx07Uk9u4bQI010412007SSh0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877053&ssig=6kEifLAflH&KID=unistore,video",
4744848974283616,LiOJ3hYmA,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️临沂路8弄，光鸿苑电梯房。临近4号线塘桥地铁站。3150每月[玫瑰]独厨，独立冰箱洗衣机洗漱台。民用水电，随时看房入住。可短租L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,1,0,2022-03-08 20:46,上海租房超话,,"http://f.video.weibocdn.com/o0/R6gaAJXylx07Uk9sAhQY010412003TM00E010.mp4?label=mp4_hd&template=480x640.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877053&ssig=6XOUlEFAhI&KID=unistore,video",
4744848881750607,LiOIU7lpB,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️仁恒广场电梯6楼可提供车位。精装朝南主卧，3200/月近4号线塘桥地铁站。靠近江边L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,1,0,2022-03-08 20:46,上海租房超话,,"http://f.video.weibocdn.com/o0/navbuimalx07Uk9qRUGA010412002KJK0E010.mp4?label=mp4_720p&template=544x720.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877053&ssig=9no2%2F%2Fs8v6&KID=unistore,video",
4744848840332395,LiOIQ1otd,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️6号线高青路地铁口，博学家园左一次卧独卫3180元，两家公用天然气厨房L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,1,0,2022-03-08 20:46,上海租房超话,,"http://f.video.weibocdn.com/o0/ehvyU0xflx07Uk9qa6ze01041200frUn0E010.mp4?label=mp4_720p&template=720x1312.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877053&ssig=N2L0PN5ofr&KID=unistore,video",
4744848613316067,LiOItdUEX,6257276880,浦东房似锦,"上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️昌里东路395弄齐七小区一房一厅一卫一厨4800,,,6号线和13号线东明路，7号线,高科西路L浦东房似锦的微博视频",,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,1,0,2022-03-08 20:45,上海租房超话,,"http://f.video.weibocdn.com/o0/cOkSdKHLlx07Uk9lWO0001041200cOyX0E010.mp4?label=mp4_720p&template=720x1312.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877053&ssig=ThliImexty&KID=unistore,video",
4744848005662639,LiOHunL6T,6257276880,浦东房似锦,上海租房#上海租房##上海租房##上海租房无中介##上海浦东租房##上海租房超话##上海租房信息##上海豆瓣租房#❤️❤️房东直租，2/4/6/7/8/11/13/18地铁线，三林，杨思，芦恒，世博，大华锦绣，世纪大道，世纪公园，龙阳路单间，独立厨卫，整租都有，大量真实房源，实图实价，都在主页+vx:hqk15751085505❤️❤️北蔡高端住宅小区地铁7号线13号线宝华海上郡领😲💰成山路2399弄111号1201室C卧原始南卧带飘窗2700高端小区人车分流地铁7号线13号线500米大华片区已空🈳随时看房密码锁高端小区人车分流拎包入住地铁🚇13号线北蔡站L浦东房似锦的微博视频,,,,"上海租房,上海租房无中介,上海浦东租房,上海租房超话,上海租房信息,上海豆瓣租房",0,1,0,2022-03-08 20:43,上海租房超话,,"http://f.video.weibocdn.com/o0/VWSFPHhflx07Uk9c6Ufm010412007PwF0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877053&ssig=2t1kV%2F47Rv&KID=unistore,video",
4744845194693458,LiOCXjGYW,5213472868,卖火柴的大小月月,买房买未来。1，货币的未来。略一万字。很多老家的小县城都一万了。mmp的。二十年前才八百啊，地段还不如当年。2，配套的未来。大家可能不知道，二十年前的内环线边缘是什么样的，例如世纪公园那里，我有一个相亲对象在那里的药厂上班，我去过几次。那是尘土飞扬，鸡鸭直接在马路上跑。我们要有个基本的认识，城市会越来越漂亮。到处是漂漂亮亮的建筑，到处是滨江大道，鲜花盛开，这是要花钱的。这钱哪里来的？（略）如果你提前占坑，等它10年，就不花钱了。3，产业的未来。一个地方搞好了，漂亮了。就会有越来越多的高净值客户企业来。这个地方的就业就上档次了。过去二十年是码农，高科技。以后可能是无人驾驶，修飞机，包括医疗教育养老等消费行业。现在的人和以前不一样了。我前不久遇到一个趣事。中介电话要租我的别墅，每月两万，租客是市区人，可以放心。我就奇怪了，到乡下租别墅干什么？他说，娃在附近的国际学校上学，近一点，娃就方便了。也就几年，毕业就走。在我的朴素的小脑瓜里，真的无法理解，怎么可能会有这种人？呵呵，还真就有。有钱，骚包。,,,,,0,0,0,2022-03-08 20:31,nova8 我由我掌镜,,,
4744843295197260,LiOzTlO2M,5621604923,只想做米虫苏,记我们平凡又搞笑的周六各自1个半小时到郊野公园发现今天不营业又做1个小时去世纪公园来来回回找梅花发现竟然就在我们进园的坐标最后海底捞吃水果还是很棒,,,,,0,0,1,2022-03-08 20:24,iPhone客户端,"['https://wx3.sinaimg.cn/large/0068rGf9ly1h02qrb2j4xj33402c01kz.jpg', 'https://wx3.sinaimg.cn/large/0068rGf9ly1h02qrig936j32zf2c01l2.jpg', 'https://wx1.sinaimg.cn/large/0068rGf9ly1h02qrcg1ntj33402c0b2a.jpg', 'https://wx3.sinaimg.cn/large/0068rGf9ly1h02qrg3ozxj33402c0npf.jpg', 'https://wx3.sinaimg.cn/large/0068rGf9ly1h02qre8psoj33402c0hdx.jpg', 'https://wx4.sinaimg.cn/large/0068rGf9ly1h02qrldpmpj32c0340kjo.jpg']",,
4744836214949498,LiOotkLAC,3262768974,石家庄市委政法委,【#走访上海唯一女子交警中队#致敬“她”力量】沿着浦东世纪大道，一路从东方明珠到世纪公园，无论是寒风凛冽还是烈日高照，有这么一群警花坚守在岗位上。她们来自于浦东公安分局交警支队世纪大道女警中队，也是全上海唯一一支女子交警中队。90后沈惜正是其中一位，她原本是银行职员，工作一段时间后，从小有着警察梦的她选择备战考警。2016年沈惜如愿成为一名学警，2018年警校毕业后，她被分配到了浦东公安分局交警支队世纪大道女警中队。沈惜回忆道，因为之前实习是在社区，刚到世纪大道上岗时，看着川流不息的车流人海，拿着指挥棒的手心都是汗。“当时第一次指挥路况时，一身警服都湿透了。”（青年报·青春上海记者陈泳均/文受访者/图sei编辑）#妇女节##在三八妇女节走访一线警花#L青年报的微博视频,,,,"走访上海唯一女子交警中队,妇女节,在三八妇女节走访一线警花",5,0,2,2022-03-08 19:56,iPhone客户端,,"http://f.video.weibocdn.com/o0/o8163eSflx07Uk1hAdxm01041200TgyG0E010.mp4?label=mp4_hd&template=654x368.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877053&ssig=Nh8dQuJhPS&KID=unistore,video",
4744819005723604,LiNWIo0Yc,1854570915,青年报,【#走访上海唯一女子交警中队#致敬“她”力量】沿着浦东世纪大道，一路从东方明珠到世纪公园，无论是寒风凛冽还是烈日高照，有这么一群警花坚守在岗位上。她们来自于浦东公安分局交警支队世纪大道女警中队，也是全上海唯一一支女子交警中队。90后沈惜正是其中一位，她原本是银行职员，工作一段时间后，从小有着警察梦的她选择备战考警。2016年沈惜如愿成为一名学警，2018年警校毕业后，她被分配到了浦东公安分局交警支队世纪大道女警中队。沈惜回忆道，因为之前实习是在社区，刚到世纪大道上岗时，看着川流不息的车流人海，拿着指挥棒的手心都是汗。“当时第一次指挥路况时，一身警服都湿透了。”（青年报·青春上海记者陈泳均/文受访者/图sei编辑）#妇女节##在三八妇女节走访一线警花#L青年报的微博视频,,,,"走访上海唯一女子交警中队,妇女节,在三八妇女节走访一线警花",0,2,5,2022-03-08 18:47,微博视频号,,"http://f.video.weibocdn.com/o0/o8163eSflx07Uk1hAdxm01041200TgyG0E010.mp4?label=mp4_hd&template=654x368.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1652877053&ssig=Nh8dQuJhPS&KID=unistore,video",
4744817945084978,LiNV0lkPM,6441106193,生如夏花2462,也是服了自己了，来上海这么久才第一次走到世纪广场这边，世纪公园都去了好几次了啊,,上海·世纪大道,,,0,0,0,2022-03-08 18:43,iPhone客户端,"['https://wx1.sinaimg.cn/large/0071UdXzly1h02nvs9v9ej32c0340u0y.jpg', 'https://wx3.sinaimg.cn/large/0071UdXzly1h02nvtpztyj32c0340e82.jpg', 'https://wx4.sinaimg.cn/large/0071UdXzly1h02nvvd5koj32c0340qv6.jpg']",,
4744791189885585,LiNdQFtGV,6874100221,大眼睛的咩咩羊,世纪公园的👣,,,,,0,5,23,2022-03-08 16:57,小米10,"['https://wx2.sinaimg.cn/large/007vd1udly1h02kpojmn4j34tc37k4qs.jpg', 'https://wx1.sinaimg.cn/large/007vd1udly1h02ksvt9aqj34tc37kx6r.jpg', 'https://wx1.sinaimg.cn/large/007vd1udly1h02kt57vojj34tc37k7wn.jpg', 'https://wx4.sinaimg.cn/large/007vd1udly1h02ktf8lvjj337k4tc4qu.jpg', 'https://wx2.sinaimg.cn/large/007vd1udly1h02ktq07e9j34tc37kb2g.jpg', 'https://wx1.sinaimg.cn/large/007vd1udly1h02ku1fyglj34tc37k4qv.jpg', 'https://wx3.sinaimg.cn/large/007vd1udly1h02ku9d1prj34tc37kqv8.jpg', 'https://wx2.sinaimg.cn/large/007vd1udly1h02kui2lbrj34tc37kqv8.jpg', 'https://wx2.sinaimg.cn/large/007vd1udly1h02kupj0w3j337k4tc7wk.jpg']",,
4744780020452618,LiMVQ1TKi,1739294833,徐小宝的自留地,三点把老徐两口子送到世纪公园，自己也在里面绕湖快速走了一圈，把他们放公园里，再跑来接妞妞，今天特意跑去她们学校对面的捷强买热干面，她每次坐在车后座，都要眼馋的看一堆同学挤在小卖部门口吃热干面，吃烤肠，老母亲今天就给她安排上接好她再赶回去接老徐两口子，完美！听说后面可能要在家上网课了，如果上网课，就每天领着他们出去逛园子去，越是疫情当头，越珍惜家人在一起的日子，要不是拜疫情所赐，哪里能深切体会到活在当下四个字的含义呢,,,,,0,0,1,2022-03-08 16:12,iPhone客户端,,,
